Feature1,Feature2,Target
-1.1953278807235672,-1.0923474132227848,0
0.8021905317999065,-2.0707726321641626,0
0.007469207490004681,-0.6803009391515329,0
1.517459713047245,1.1286908714980308,1
1.074397526471006,0.8843841578345645,1
0.6247289990983439,-2.280679634900996,0
0.41173617130128015,-0.4131642139068631,0
1.423253861339758,1.2056616413911607,1
0.8128043549981159,-2.664647734342183,0
0.49707736548594506,-1.8199852065230806,0
1.9550039411634752,1.3680802264100027,0
-1.1481701886281348,-1.0932656287145512,0
-0.8651482062896096,-0.8934449271392206,0
1.3627679398597285,-0.48704336735930376,0
1.567988119035268,-1.1913910661996276,0
-0.9528416278931945,2.004032003729886,1
0.5151943634614171,-1.1165756899432782,0
0.3405495684139137,-2.199005969079866,0
-1.2143522168604495,-0.4029355967717825,1
0.23707030512738614,-0.7296724372705077,0
-0.25942357052655474,-0.6145871637597426,0
-1.3184532555669009,2.169306869106741,1
1.3001188276302786,0.8387122240094178,1
-0.8900531250519232,0.5919851776004047,1
-0.8195642082081508,-0.9145888625533213,0
0.43951918580542915,-2.3261466303155576,0
1.5108488443319534,1.56193906604407,1
1.2599204289400985,0.5100282784607508,0
2.134757678077735,-0.04251100447748457,0
-1.4993107858773378,-1.2706000502599448,0
-2.3276517125299416,-1.5580526315597778,0
-1.8619223323093503,-0.25925351278486053,1
3.1398051817415222,2.188954022838763,1
-0.20909025835308914,-2.2334827932674925,0
1.3650576957157419,1.9060691225954578,1
-2.3368138134364016,-1.5133691569773862,0
-0.5164136044181835,-0.7668891722170763,1
1.6385477036004312,1.9554622610836239,1
-0.41649253453620094,-3.1598885142674895,0
1.4635045485918399,0.3872910556574748,1
0.5300120654098188,1.5131754409557252,1
-1.1180776645066801,1.259073108418944,1
1.1256291963173357,-1.2812825396740812,0
1.726577235093444,0.5766904553807932,0
0.19653071946687306,0.6468365485624415,1
-1.0149688560396348,-1.1261061357502373,0
-0.34815846450144117,-0.6260067015182007,0
2.4299880842819057,0.23426537726663277,0
1.3419428201195625,1.4889322793271467,1
-1.812300262660577,-1.3406155470919348,0
1.7140733881176895,1.9766119034838727,1
-0.334399143864633,0.8933859398648057,1
1.6688230511654014,1.2443016778072753,1
-0.8216907108668157,-0.9581481261750977,0
1.9707479489366357,-1.0978764634060314,0
-0.2789121503017429,-2.038685552160313,0
-0.2726496477825704,-2.265432095418727,0
0.9073886797110412,-1.5867281020486614,0
-0.7741637776027376,0.8637767887761975,1
-0.6813223382850114,0.745626479260398,1
1.4950905204782166,-1.022377279152612,0
0.9708540741087832,0.9036127862402122,1
-1.0749707370681687,0.5381482171923606,1
1.0536078884894893,1.0795950969243446,1
-2.340660772183205,-1.5982758504663286,0
0.3243663965164356,1.0258530395323189,1
1.7151832006276164,-0.7412989243669239,0
-0.867151541032083,-0.9242397037446003,0
1.7482594916862753,1.8161686321851422,1
-1.1269741665462956,-0.9967093751420308,0
-0.7742891821510447,3.0717225439393503,1
0.05931229983914599,-0.41171680986101133,1
1.0733231350603132,1.2500756607473273,1
-0.8883396171266984,-0.005573485027149827,1
-1.1419533285564314,1.387210520314624,1
-1.3519184446900392,-1.0144680518535547,0
1.2379937114542625,-0.9462314131539213,0
1.4360884518075945,-1.0704978382505623,0
-0.006533693443992572,-1.4069545304911324,0
-0.7516987171768816,0.7498716333012151,1
-1.7146478706011141,0.7619650821874232,1
0.5152178896595431,0.5834081209024903,1
1.2839563879826525,1.3251587263972588,1
1.107738787334997,1.2249201286354074,1
0.49599211125437537,0.08967968625327039,1
-2.0482806967008513,0.02247715672736006,1
-0.7726369605700196,-1.0056383844522387,0
1.630237108116864,0.3340795910198773,0
-0.460635379040394,-0.590177391562523,0
0.2633074625272187,0.8112449368618249,1
0.15134746060061544,1.0159961111185698,1
0.265542280966653,-0.45731771105982444,0
-1.1483819778118576,-1.079159772207783,0
1.5679828629274157,1.251298673333734,1
0.651372956829223,0.5510667119671249,1
-2.12573279688252,-1.4467631941756947,0
1.0341649433170645,-1.2657699411241425,0
-0.3103715541807992,-0.6227291308160684,0
0.6733361810051072,-1.5808525116731769,0
-0.8055450151681242,-0.9064525920230931,0
-0.6526702273341756,0.07954581771216707,1
0.7824831641516253,0.7875687039102267,1
1.6074873118374848,1.5239469049073326,1
-1.4289737945845973,-1.1789214995329431,0
-0.2670015363727809,-0.595667548219861,0
1.8675809740398421,0.690423544901785,0
-0.8191725504416963,-0.8772252359890099,0
0.9238659567993505,-1.3751493560340615,0
1.3743271540625654,-0.4389266654857301,0
-1.0065389876364605,0.28544466339739283,1
1.1702228276350606,0.7173232610923937,1
-0.5872347363962644,-0.16515626444850717,1
-0.7358857948556304,-0.9513052093182304,0
-1.0415075840937216,1.8547211791186755,1
0.9248875470758475,-1.6226427787175217,0
-1.1930826444278912,-1.086596273023057,0
0.3940908705323163,2.222940423734466,1
-1.6594860257491149,0.3745542843185312,1
1.1739854888103203,2.365751200087021,1
1.6878434952300871,0.23138787933218274,1
-1.6040308019333833,1.314945240450471,1
-0.005690780424839392,1.5369192779045755,1
-2.095912285784914,-0.061562399758265274,1
-0.21174717744826266,-0.6317109575648596,0
1.5851778766156983,-0.5414912992506595,0
-0.58473506868128,0.6357765091333076,1
1.123742420826384,-1.669146611415187,0
0.831255469119873,0.8781228993783443,1
0.027535410130063553,2.6506802265313407,1
1.26164778053923,1.874602127684314,1
-1.0415694433286926,0.5421533427661709,1
1.5852401065028543,1.869649381822553,1
1.2188377465168605,1.0827370101010398,1
-0.18204132560977104,-0.5996684707881461,0
2.3385920178629958,-0.06255429082622821,0
0.41349272743353715,0.6940478790122332,1
-0.7948824482230521,1.2530795583085128,1
1.563317786936911,1.3993013068532236,1
0.8426017531134271,0.7149918577415086,1
0.7785432914269821,0.33542742266512215,1
2.454541854100273,-0.3779689289935766,0
-0.6150550997489737,-0.8779242605223154,0
1.5072999058309442,-0.8103086503601487,0
1.1227273116740526,-0.6684791434568716,0
1.328212725139065,-0.7481661206949592,0
-0.42396446172184477,2.4548046262894836,1
0.3485176142502966,-0.42202258982018725,0
-0.5773061931666275,-0.7417235589411195,0
2.3036343797508114,1.4350422996010375,1
-1.0298916541914833,-0.9530561228005225,0
-2.258731907096105,-1.6161163610428402,0
0.3226356276021387,-0.3946766721136411,0
0.8275918599345112,1.3716677128135562,1
1.2020983659090232,-0.2514381658714747,0
-2.31522552461473,1.4274709433971988,1
1.6591686618661008,-0.9950979137436365,0
0.6747779055548058,-1.376738520649409,0
1.8536721691901348,1.3790494423047694,1
-0.4994040559660904,1.4478700184268394,1
-0.1001434712233622,-2.8395518302249525,0
-0.4046050519312273,1.0741678125777394,1
-2.3376156644620734,0.6345105944238711,1
-1.2348696190714885,0.6477572330502412,1
-0.40218397061882083,0.4848486250635631,1
2.494603073628586,1.9136575294170137,1
-0.7974021289759526,1.815592156211454,1
2.8614000269168702,1.150033857302465,0
0.9505219463751051,0.8769563365633595,1
-1.3760044373334246,-1.0395589986554057,0
-2.0945017910889163,1.1771968749277093,1
0.4416083954941027,1.7115775252727594,1
-0.0587753120944563,-2.601192912353153,0
-1.0741896096216903,-0.9802627766197869,0
1.0729086247813298,1.195195502991547,1
2.5231894075846113,2.132924015818939,1
-0.8382920834932048,1.7501684688617638,1
0.7597341936109618,-0.19585683665207587,0
-0.27651756450603404,3.8339431224726312,1
0.45416807195684294,0.7119132841674451,1
